Name,Code,Date,MACD_Sign,EMA_dev_Sign,RSI_Sign,break_30d_Sign,break_52w_Sign,vr_Sign,BBAND_L2_Sign,MACD_Win Rate [%],MACD_SQN,RSI_Win Rate [%],RSI_SQN,EMA_diff_Win Rate [%],EMA_diff_SQN,VR_Win Rate [%],VR_SQN,MAX52w_Win Rate [%],MAX52w_SQN,BB2_Win Rate [%],BB2_SQN,stochastic_Win Rate [%],stochastic_SQN,tsumitate_Win Rate [%],tsumitate_SQN,MAX30d_Win Rate [%],MAX30d_SQN,Price_0d,PL_0d,Price_1d,PL_1d,Price_2d,PL_2d,Price_3d,PL_3d,Price_4d,PL_4d,Price_5d,PL_5d,Price_6d,PL_6d,Price_7d,PL_7d,Price_8d,PL_8d,Price_9d,PL_9d,Price_10d,PL_10d,Price_11d,PL_11d,Price_12d,PL_12d,Price_13d,PL_13d,Price_14d,PL_14d,Price_20d,PL_20d,Price_21d,PL_21d,Price_22d,PL_22d,Price_27d,PL_27d,Price_28d,PL_28d,Price_29d,PL_29d,Price_59d,PL_59d,Price_60d,PL_60d,Price_61d,PL_61d
レーザーテック,6920,2024-11-27,0,0,1,0,0,0,0,71.42857142857143,2.013729432087932,55.55555555555556,1.0870567776999445,44.26229508196721,-0.5275769490818775,50.0,2.079027564696678,41.66666666666667,-0.0625700305241426,53.125,2.0346694626989503,54.47761194029851,1.4521649865972102,54.23728813559322,2.139682206501352,59.09090909090909,0.5302771867369439,16615.0,0.0,16160.0,-2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
スタンレー電気,6923,2024-11-27,0,0,1,0,0,0,1,81.81818181818183,1.883390685190227,90.9090909090909,3.659383514661703,51.28205128205128,1.3615963467575651,50.943396226415096,0.8964856678669123,,0.0,34.21052631578947,-0.3556696170474214,46.206896551724135,-1.0313856430030204,50.0,-0.7843980515296402,43.47826086956522,-1.14529267819043,2497.0,0.0,2513.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
山一電機,6941,2024-11-27,0,1,0,0,0,0,1,71.42857142857143,0.8906313517201687,100.0,18.896561026013543,44.85981308411215,1.929342145215068,68.08510638297872,2.738758456318207,81.81818181818183,3.356025781244815,46.66666666666666,1.2680453424990212,52.903225806451616,3.361774162186388,60.0,2.522168848347296,57.49999999999999,2.2163662815873213,2320.0,0.0,2282.0,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日本電子,6951,2024-11-27,0,0,0,0,0,0,1,72.72727272727273,1.742028933139851,100.0,9.448534478817855,56.17977528089888,1.966576759728818,53.333333333333336,1.421074672514876,30.76923076923077,-0.2718711852697937,46.875,0.6794388142838667,50.72463768115942,1.523631036848189,45.0,0.6221703016175607,39.39393939393939,0.1993198382697316,5283.0,0.0,5246.0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
カシオ計算機,6952,2024-11-27,0,0,1,0,0,0,0,35.714285714285715,-0.7141442566027987,100.0,4.108902428602719,41.66666666666667,-1.0467918014954702,64.28571428571429,1.857942387704608,,0.0,50.0,0.004632577910152,35.91549295774648,-3.920696361776048,46.66666666666666,-1.5387344566676804,20.0,-3.403578586844482,1059.0,0.0,1101.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日本シイエムケイ,6958,2024-11-27,0,1,0,0,0,0,0,57.14285714285714,1.452998975623505,54.54545454545454,1.808916033441264,50.0,1.3386028046770584,65.45454545454545,3.573303329797741,50.0,-0.5959079202692413,53.84615384615385,1.3224558735854195,51.33333333333333,1.3741812516010483,48.333333333333336,0.1209572613929739,68.18181818181817,1.8424713455763204,405.0,0.0,408.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大真空,6962,2024-11-27,0,0,1,0,0,1,0,50.0,0.6549867106580104,100.0,9.612623265644189,41.0,0.6640238542087487,22.22222222222222,0.2360755277712682,50.0,0.8354380768496458,46.66666666666666,0.6807423926812479,35.66433566433567,-0.9637372540485722,38.333333333333336,-0.1933164185576914,45.0,0.6475975085094248,514.0,0.0,514.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ローム,6963,2024-11-27,0,0,1,0,0,0,0,77.77777777777779,2.0011044337657564,85.71428571428571,2.178801056070172,60.526315789473685,1.1796443977474238,61.53846153846154,1.6022196170257168,75.0,0.220524227154183,55.88235294117647,-0.0021906826895284,41.95804195804196,0.1108623279939926,56.66666666666666,0.1411833500798226,19.23076923076924,-1.9208330529432267,1418.0,0.0,1403.5,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三井ハイテック,6966,2024-11-27,0,0,1,0,0,1,0,83.33333333333334,1.9556890095087205,77.77777777777779,1.5802361902950457,33.33333333333333,0.6470283873600494,37.5,0.7496735721122118,42.85714285714285,0.085653075101328,25.0,-0.3904393400927195,46.478873239436616,-0.0148825057364497,45.0,0.0200789855513136,50.0,0.6759952449080748,721.0,0.0,721.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新光電気工業,6967,2024-11-27,0,0,1,0,0,1,0,80.0,2.069052740228854,75.0,2.2503927845526817,73.80952380952381,3.452977845504556,85.71428571428571,4.761452774856722,21.428571428571427,-1.7619629271127375,57.14285714285714,1.836869549162231,54.01459854014598,1.671109636724105,55.00000000000001,1.7598093926747171,31.25,-0.0750109093879959,5200.0,0.0,5204.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
村田製作所,6981,2024-11-27,0,0,1,0,0,0,0,57.14285714285714,0.7181208732727778,100.0,5.934924596145568,68.18181818181817,3.207746135712711,69.23076923076923,2.865268443475584,40.0,-0.7059780639009845,68.96551724137932,1.992496464540679,63.33333333333333,2.8720166890705565,61.66666666666667,1.6204869743294228,33.33333333333333,-0.6288945864311618,2504.0,0.0,2482.5,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ＫＯＡ,6999,2024-11-27,0,0,1,0,0,0,1,40.0,0.8772282627052925,50.0,1.001769742318935,41.86046511627907,0.7254711848247659,30.612244897959183,-1.760209769103296,60.0,0.7521601812698276,41.46341463414634,-0.4347434732172811,46.42857142857143,-2.589139810187482,46.66666666666666,-1.392624722571374,41.17647058823529,-0.3540334977147644,968.0,0.0,967.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日立造船,7004,2024-11-27,0,0,0,0,0,1,0,66.66666666666666,1.0279685540856145,100.0,3.769391068126605,69.64285714285714,2.213489186475419,78.125,4.106203116589321,60.0,0.8242535918152063,65.625,0.6351104134041431,50.0,1.923894175392587,48.333333333333336,1.5468279177651514,44.44444444444444,0.7056830971337943,930.0,0.0,937.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
川崎重工業,7012,2024-11-27,0,1,0,0,0,0,0,66.66666666666666,0.7636208665802457,100.0,8.345457323725457,59.18367346938776,1.773793254770269,42.0,1.838417570207982,42.85714285714285,-0.0712386575019709,36.66666666666666,1.4277438433018552,55.633802816901415,3.327906494304357,65.0,1.6181734996329753,54.054054054054056,1.2528442071529335,5666.0,0.0,5593.0,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ＩＨＩ,7013,2024-11-27,0,1,0,0,0,0,0,50.0,1.018373852415662,62.5,2.3295214909856594,58.0246913580247,2.2316027989303824,53.84615384615385,1.7712938766774124,60.0,2.407018379770133,66.66666666666666,1.3007864610671922,48.27586206896552,2.445306154702172,45.0,1.0876595831093192,53.65853658536586,2.0639098399402034,7702.0,0.0,7662.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
マネジメントソリューションズ,7033,2024-11-27,0,0,0,0,0,0,1,63.63636363636363,0.954577080681284,61.53846153846154,3.241304932244669,53.65853658536586,2.6805083148462145,56.25,1.8678767171955768,66.66666666666666,1.148345210807054,53.125,2.1771686864548454,51.44927536231884,1.7421895282746231,45.0,-0.0535894753145162,63.63636363636363,1.988743465761167,1760.0,0.0,1760.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
フロンティア・マネジメント,7038,2024-11-27,0,0,1,0,0,0,0,57.14285714285714,1.119126993496547,36.36363636363637,0.6783945400555136,36.0,0.9100869538934312,43.24324324324324,1.572495710766894,0.0,-13.173913043478262,29.411764705882355,0.093134279806122,47.97297297297297,0.5849058525362475,56.66666666666666,0.3215401064849119,46.42857142857143,0.2383514913004768,765.0,0.0,773.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アンビスホールディングス,7071,2024-11-27,0,1,1,0,0,1,0,100.0,6.122263715127326,100.0,4.084678261484909,50.45045045045045,1.080815494081192,50.0,0.5138522750551066,60.0,0.7874030921429162,66.66666666666666,1.3930011345456512,35.172413793103445,-0.0478146357416309,43.333333333333336,0.1171090202972797,41.37931034482759,-0.1379236807757004,872.0,0.0,884.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
全国保証,7164,2024-11-27,0,0,1,0,0,0,0,62.5,0.6761057937813201,100.0,7.032651417825422,72.91666666666666,4.056457078471171,78.78787878787878,2.820647067492978,0.0,-6.483129769698348,78.57142857142857,2.482353025971724,59.55882352941176,2.832034849186183,58.333333333333336,1.8215919053617304,63.63636363636363,1.6654548501311042,5306.0,0.0,5352.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州フィナンシャルグループ,7180,2024-11-27,0,1,0,0,0,0,0,66.66666666666666,1.6168966606908766,100.0,5.220847614656,47.11538461538461,1.1287042651995869,45.0,1.5435827996992593,78.94736842105263,4.089779418127586,59.375,1.158913461211975,56.08108108108109,2.300724712107768,56.66666666666666,2.2082376322595367,69.23076923076923,4.101530648628258,695.1,0.0,693.9,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ジェイリース,7187,2024-11-27,0,0,0,0,0,1,0,85.71428571428571,2.079879236213778,84.61538461538461,1.3521006283861992,71.73913043478261,2.458627922896452,74.0,2.381790248334509,50.0,-0.4768878653333187,27.58620689655172,-0.8676353103889128,52.41379310344828,0.5342275633450071,50.0,1.0399567732225703,52.77777777777778,0.1587447171405676,1249.0,0.0,1265.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日産自動車,7201,2024-11-27,0,1,0,0,0,0,0,33.33333333333333,0.6356210570097536,81.81818181818183,2.3656292589493004,62.5,1.4386061434022916,52.5,1.0074696488440922,0.0,-3.576721054713676,54.285714285714285,0.1030653188752948,51.31578947368421,-0.5747140601812274,35.0,-1.5583855266406743,33.33333333333333,-0.6003824092533553,370.3,0.0,369.8,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
トヨタ自動車,7203,2024-11-27,0,1,0,0,0,0,1,85.71428571428571,2.407628342304351,65.0,1.604177103504409,56.481481481481474,3.386906022608432,75.0,4.167044804282845,57.89473684210527,1.0397280124899282,52.27272727272727,1.956170708098376,62.5,3.455404878024598,55.00000000000001,2.238430215625141,64.0,1.7769997970041054,2552.5,0.0,2563.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三菱自動車工業,7211,2024-11-27,0,1,0,0,0,0,1,33.33333333333333,-0.4228112587513219,85.71428571428571,2.1391184256064824,45.20547945205479,0.6710714939207315,36.84210526315789,-0.2467127435498688,40.0,-0.3841306275383918,48.64864864864865,0.7877805137664189,56.33802816901409,0.9446680740901492,45.0,-0.0936813581350389,43.333333333333336,0.2069793997291608,401.0,0.0,402.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
極東開発工業,7226,2024-11-27,0,0,1,0,0,0,0,75.0,1.9373488808602275,59.25925925925925,1.851610617388016,60.8,3.3179032388512373,63.82978723404256,3.893316045369231,64.28571428571429,0.5351617384046313,51.61290322580645,1.287044039296191,60.526315789473685,4.008757667962011,56.66666666666666,2.0656929204733,51.61290322580645,1.566889402669522,2231.0,0.0,2268.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
曙ブレーキ工業,7238,2024-11-27,0,0,1,0,0,1,0,27.27272727272727,0.4653540364182733,83.33333333333334,2.9103570496535047,33.33333333333333,0.5924937922094753,42.30769230769231,1.7528575619300273,0.0,0.0,20.0,-0.2299758279643164,29.166666666666668,-0.2095610246984181,36.66666666666666,-0.0975677403154593,58.333333333333336,1.4334038146426311,111.0,0.0,111.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
タチエス,7239,2024-11-27,0,0,1,0,0,0,1,71.42857142857143,1.6540910873752588,100.0,18.557687223952254,59.18367346938776,1.8140228154422176,57.14285714285714,2.664132886793974,60.0,1.2748696388331475,35.483870967741936,-0.765770873054918,52.816901408450704,2.161939344675331,50.0,0.9221322516435289,51.51515151515152,1.0037426648295988,1668.0,0.0,1682.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
市光工業,7244,2024-11-27,0,1,0,0,0,0,1,50.0,0.8296649937603882,66.66666666666666,1.476688893297038,35.41666666666667,0.3446002615328784,53.57142857142857,-0.6753263664029467,0.0,0.0,30.55555555555556,-0.353468197933849,40.689655172413794,-1.157782645896323,36.66666666666666,-1.4102743975674117,28.57142857142857,-1.0906578519717274,408.0,0.0,407.0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
太平洋工業,7250,2024-11-27,0,0,0,0,0,0,1,71.42857142857143,2.0897619713486493,80.0,1.3734137552919976,32.608695652173914,0.4983172771941256,60.526315789473685,-0.0937857743446658,50.0,0.3273930020364625,34.285714285714285,0.0083555230238117,52.31788079470199,1.2205109835623402,50.0,0.2980119687092232,53.84615384615385,1.1973331597821155,1287.0,0.0,1296.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
マツダ,7261,2024-11-27,0,1,1,0,0,0,0,37.5,0.7552337950291049,75.0,2.715465901014808,53.191489361702125,1.5224103145113197,33.33333333333333,1.1741517969299204,50.0,0.308680952552766,33.33333333333333,0.4286730837572152,50.349650349650354,2.081737963986524,45.0,1.27824991337405,61.76470588235294,1.6327378943999933,944.2,0.0,943.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
本田技研工業,7267,2024-11-27,0,1,1,0,0,0,0,50.0,0.8919617435710603,87.5,3.051642234709936,67.85714285714286,1.844825975103204,52.5,1.4936298571555509,62.5,1.1822879771714807,55.55555555555556,0.3650707834730458,56.375838926174495,1.8203602927219864,51.66666666666667,1.2760401865350492,46.875,0.6873767564149548,1286.0,0.0,1289.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
豊田合成,7282,2024-11-27,0,0,0,0,0,0,1,100.0,24.09193807364621,81.81818181818183,3.451849846974338,29.545454545454547,-0.3884822649388034,39.285714285714285,0.1911363166591779,66.66666666666666,0.8168308579289819,32.432432432432435,-0.3281385984095534,45.57823129251701,0.0980625972491689,40.0,-1.100248920742526,53.57142857142857,1.3449926108905847,2463.5,0.0,2453.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
テイ・エス　テック,7313,2024-11-27,0,0,1,0,0,0,1,66.66666666666666,1.1879137909631277,80.0,3.930369110381384,72.72727272727273,4.152569853675352,75.0,2.248962888857512,14.285714285714285,-2.306463095798614,61.76470588235294,1.7446079851625955,58.21917808219178,0.9402276349210758,58.333333333333336,0.2605636651420624,30.303030303030305,-2.4928758578148105,1644.0,0.0,1649.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小野建,7414,2024-11-27,0,1,1,0,0,1,0,81.81818181818183,2.089611279177979,65.0,0.6685198292464745,59.813084112149525,2.8612656288937823,62.06896551724138,1.8671397138176204,42.85714285714285,-1.0457566148347075,48.48484848484848,0.3600335581719595,57.55395683453237,1.89048945341092,55.00000000000001,1.0920742502209535,75.0,1.6459923479257912,1395.0,0.0,1407.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
伯東,7433,2024-11-27,0,0,1,0,0,0,1,75.0,0.7008662022131942,51.42857142857142,0.9849503891718115,48.93617021276596,3.0872396661461456,77.77777777777779,4.910462618075732,74.19354838709677,3.596224079512652,50.0,1.2626943949079263,71.15384615384616,4.180762028152936,68.33333333333333,2.1371823154875,65.78947368421053,3.52311381024128,4315.0,0.0,4300.0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ナガイレーベン,7447,2024-11-27,0,0,1,0,0,0,0,66.66666666666666,0.9475074488649132,42.10526315789473,0.4381256503197332,66.36363636363637,3.17645830126924,78.37837837837837,3.727197574199291,20.0,-1.8879540154650527,58.06451612903226,1.7821155685395065,49.00662251655629,-0.4456409641393232,58.333333333333336,0.8137340464591098,46.42857142857143,-1.2832811543255591,2158.0,0.0,2151.0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
松田産業,7456,2024-11-27,0,0,0,0,0,1,0,60.0,1.531047416317572,67.74193548387096,2.8696056034064763,66.34615384615384,4.682993882208959,75.0,3.978343742543838,40.0,0.3649847192823396,64.0,1.9214527849255816,67.13286713286713,5.5490429562254775,65.0,3.690457102854261,65.71428571428571,1.598592748230404,2971.0,0.0,2986.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
メディパルホールディングス,7459,2024-11-27,0,0,0,0,0,1,0,50.0,-0.8698896608019434,92.85714285714286,3.5426161253494213,72.91666666666666,2.630431130219705,45.0,-0.0551089070847303,40.0,-0.4062458434757869,48.64864864864865,0.3207955162253575,44.52054794520548,-1.3081448779897242,45.0,-0.4919200793811185,51.42857142857142,-0.4218696614816521,2380.0,0.0,2391.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アルビス,7475,2024-11-27,0,0,0,0,0,1,0,75.0,2.2208911085899485,85.71428571428571,1.1834899443407707,65.04065040650406,3.7225909415318217,70.45454545454545,2.716117224752139,50.0,-0.5164434965300719,66.66666666666666,1.0787807532589946,68.125,2.503056884129344,60.0,1.97660475240928,52.0,0.4923842453974789,2610.0,0.0,2607.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
シモジマ,7482,2024-11-27,0,0,0,0,0,1,0,62.5,0.5385763823861146,71.05263157894737,3.1050265623384203,56.730769230769226,2.61125241145062,65.71428571428571,2.443769781652644,50.0,-0.5403651298925543,62.85714285714285,2.246654060104889,55.06329113924051,2.461423868179773,53.333333333333336,1.2116410841838343,48.27586206896552,-0.7134945661729396,1268.0,0.0,1270.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
高速,7504,2024-11-27,0,1,1,0,0,1,1,33.33333333333333,0.2224507900528847,100.0,8.182075278921905,64.70588235294117,5.883480054633634,82.14285714285714,7.101609940334879,58.333333333333336,1.7554051958050516,75.0,3.716237045450059,63.57615894039736,6.449890952033908,63.33333333333333,3.668498110820712,57.89473684210527,2.408576897312566,2268.0,0.0,2321.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ｇ‐７ホールディングス,7508,2024-11-27,0,0,0,0,0,1,0,66.66666666666666,1.2803924206095096,56.25,2.315951917022418,54.94505494505495,4.136553066336742,60.86956521739131,2.430734198807758,11.11111111111111,-2.291149123549076,56.25,1.193363065251935,49.65034965034965,3.5192838107944087,53.333333333333336,2.306524235154561,46.15384615384615,-0.3591652136286879,1417.0,0.0,1457.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
エコス,7520,2024-11-27,0,0,0,0,0,1,1,80.0,2.7638350272153147,71.42857142857143,1.8565550419570724,66.97247706422019,1.5216256072472514,58.82352941176471,0.1084251102624282,0.0,-5.315648422314466,60.0,1.0614278960356205,42.567567567567565,0.5229815829274466,60.0,0.3323430764191435,51.85185185185185,0.4344270927221664,1984.0,0.0,1990.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アルゴグラフィックス,7595,2024-11-27,0,1,0,0,0,0,0,71.42857142857143,1.371590139186273,78.57142857142857,3.5989311687295644,77.01149425287356,4.874770223735602,74.4186046511628,3.8954725827812817,60.0,0.2576355202722601,71.42857142857143,2.830426170290183,62.58503401360544,2.177000477624141,63.33333333333333,1.319436748908119,48.0,-0.1111944833686938,4790.0,0.0,4865.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魚力,7596,2024-11-27,0,0,1,0,0,0,0,90.0,4.0739064727671765,97.2222222222222,11.776938985259452,79.01234567901234,6.694597749657251,88.13559322033898,9.456388431452082,18.181818181818183,-2.488195543855931,90.0,4.366700649029423,73.20261437908496,6.127658405484056,70.0,3.108960044560396,64.86486486486487,1.5389089161820568,2364.0,0.0,2355.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ＩＤＯＭ,7599,2024-11-27,0,0,0,0,0,1,0,88.88888888888889,2.6939652385493105,69.56521739130434,2.315434644447552,53.333333333333336,2.3070765740534007,61.224489795918366,3.3385771585731545,44.44444444444444,0.3313976699791682,44.82758620689656,0.7546095140951851,53.23741007194245,2.7190907805598785,48.333333333333336,1.4440320228320738,34.285714285714285,-0.2502848615541222,1039.0,0.0,1048.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ダイトロン,7609,2024-11-27,0,0,0,0,0,1,1,62.5,1.644458843951382,60.0,2.550988734106237,67.3913043478261,4.435507364704629,77.14285714285715,4.2594812240226805,53.333333333333336,-0.4326835210135657,55.88235294117647,2.3461788437920927,59.25925925925925,3.882678380712088,55.00000000000001,2.7157262071745296,57.57575757575758,0.8555336799996299,2700.0,0.0,2708.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
長野計器,7715,2024-11-27,0,1,0,0,0,0,0,60.0,1.4824643815845908,67.56756756756756,3.81672480608004,48.23529411764706,4.457695600563177,46.66666666666666,2.119711654124548,68.42105263157895,2.153100836992718,44.0,1.9266831912629312,56.60377358490566,5.862444011683944,56.66666666666666,3.034621892895568,78.37837837837837,3.59261090645085,2386.0,0.0,2351.0,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ブイ・テクノロジー,7717,2024-11-27,0,0,0,0,0,1,0,57.14285714285714,1.0701146181178471,37.5,0.9561855136102352,37.2093023255814,-1.350101842863829,42.10526315789473,-0.4779855536520952,0.0,0.0,31.11111111111111,-1.5291844170796742,24.65753424657534,-2.287722698494865,30.0,-1.8091273550108533,31.25,-1.4933566692193407,2231.0,0.0,2209.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
スター精密,7718,2024-11-27,0,1,1,0,0,0,0,70.0,1.3820096985250945,65.625,3.0751502358537444,69.87951807228916,4.15682456773972,79.41176470588235,4.498395368691006,0.0,-2.7799936064958954,48.78048780487805,0.8600609660730687,55.4140127388535,1.0595322024680751,58.333333333333336,1.0396967905066512,45.83333333333333,-0.7026124560402325,1781.0,0.0,1784.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東京計器,7721,2024-11-27,0,1,0,0,0,0,0,88.88888888888889,2.6037459292895595,100.0,9.838543487389964,70.58823529411765,6.943259890455075,80.7017543859649,3.84186843293819,80.0,2.211126319611884,66.66666666666666,1.5461528584136233,69.23076923076923,7.055644145542938,80.0,3.388182246636545,67.56756756756756,2.561209034751081,3285.0,0.0,3300.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
インターアクション,7725,2024-11-27,0,0,1,0,0,1,0,23.07692307692308,-0.986717538824288,76.47058823529412,2.066327851662919,54.54545454545454,0.1934426773720333,57.692307692307686,1.6685730835266182,0.0,-3.766078774912851,64.86486486486487,0.7566654053715847,38.92617449664429,-1.9711430808739887,36.66666666666666,-1.2484946419234983,35.294117647058826,-1.410861340843762,968.0,0.0,991.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東京精密,7729,2024-11-27,0,1,1,0,0,0,0,57.14285714285714,1.2897350127888565,79.3103448275862,4.3436348520036185,71.60493827160494,4.196894636441744,60.3448275862069,3.503112765595778,73.33333333333333,2.072247792197483,39.47368421052632,0.4832010498101807,49.01960784313725,2.677456542455438,50.0,1.740813886734596,64.51612903225806,2.63989737050412,7282.0,0.0,7163.0,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
