Name,Code,Date,Close,break_30d_day,break_52w_day,MACD_SIG_day,MACD_SIG_variation_day,MACD_HIST_week,EMA_25_Deviation_day,EMA_percentile_10,RSI_25_day,RSI_percentile_10,RSI_14_day,RSI_sig_14_day,vr_day,vr_percentile_10,MACD_Sign,EMA_dev_Sign,RSI_Sign,break_30d_Sign,break_52w_Sign,vr_Sign
未来工業,7931,2024-07-17,3855.0,4280.0,5570.0,-37.6,-1.8,-61.4,-1.0,-2.4,43.7,42.4,41.3,43.3,106.6,57.9,0,0,0,0,0,0
アシックス,7936,2024-07-17,2757.5,2758.0,2758.0,89.7,3.3,57.7,7.4,-3.9,72.0,43.2,75.0,67.4,158.1,64.9,0,0,0,0,0,0
ＪＳＰ,7942,2024-07-17,2322.0,2346.0,2395.0,22.5,0.1,-3.6,0.8,-2.2,56.9,40.7,59.1,57.7,149.0,54.0,0,0,0,0,0,0
ニチハ,7943,2024-07-17,3655.0,3650.0,3785.0,22.5,5.3,-10.1,2.5,-2.9,58.6,40.1,64.6,56.7,120.3,63.0,0,0,0,1,0,0
ローランド,7944,2024-07-17,3970.0,4240.0,5120.0,-38.0,-0.9,-32.5,-0.7,-2.7,42.6,41.6,41.7,42.7,73.0,62.3,0,0,0,0,0,0
エフピコ,7947,2024-07-17,2459.5,2530.5,3875.0,-13.9,3.9,-5.1,1.5,-2.8,50.1,38.5,54.9,48.5,156.3,60.4,0,0,0,0,0,0
小松ウオール工業,7949,2024-07-17,3405.0,3380.0,3525.0,23.0,2.9,4.4,2.7,-1.9,60.1,43.2,65.3,57.3,159.8,65.4,0,0,0,1,0,0
ヤマハ,7951,2024-07-17,3604.0,3815.0,5876.0,24.2,-5.2,51.2,-1.2,-3.4,50.4,35.5,45.6,51.2,113.5,58.1,0,0,0,0,0,0
河合楽器製作所,7952,2024-07-17,3200.0,3390.0,4040.0,-16.2,-1.0,-29.7,-1.1,-3.6,44.1,40.3,43.0,46.2,143.3,50.2,0,0,0,0,0,0
クリナップ,7955,2024-07-17,742.0,750.0,802.0,3.5,0.1,-0.8,0.8,-2.4,53.2,43.4,55.8,53.4,81.9,59.2,0,0,0,0,0,0
ピジョン,7956,2024-07-17,1516.0,1551.0,2237.0,-6.8,1.4,11.5,2.0,-3.6,54.2,36.1,58.5,49.4,111.0,53.3,0,0,0,0,0,0
天馬,7958,2024-07-17,2822.0,2950.0,2950.0,75.7,-3.7,55.2,-0.1,-2.8,60.5,41.5,57.9,62.5,114.9,61.5,0,0,0,0,0,0
キングジム,7962,2024-07-17,875.0,903.0,933.0,-4.9,0.1,-2.1,0.2,-1.3,45.9,42.1,46.3,41.7,42.7,55.4,0,0,0,0,0,1
象印マホービン,7965,2024-07-17,1508.0,1567.0,2180.0,3.6,-0.4,8.7,-0.2,-3.1,50.8,39.9,49.8,51.1,150.5,55.6,0,0,0,0,0,0
リンテック,7966,2024-07-17,3570.0,3600.0,3600.0,66.5,3.3,13.7,1.7,-1.9,63.2,43.1,67.0,66.2,225.3,72.8,0,0,0,0,0,0
信越ポリマー,7970,2024-07-17,1578.0,1600.0,1882.0,13.5,1.9,0.8,1.2,-2.6,57.4,43.2,63.8,59.3,168.6,65.9,0,0,0,0,0,0
イトーキ,7972,2024-07-17,1606.0,1753.0,2200.0,-5.7,-1.8,-27.1,-1.2,-3.3,46.4,43.6,44.1,46.7,154.5,62.9,0,0,0,0,0,0
任天堂,7974,2024-07-17,8748.0,9170.0,9170.0,123.4,-3.2,21.5,-1.2,-2.5,53.8,40.8,51.0,58.2,98.0,69.1,0,0,0,0,0,0
三菱鉛筆,7976,2024-07-17,2691.0,2760.0,2760.0,55.3,3.7,13.5,1.6,-2.6,61.6,43.3,64.7,64.2,180.6,60.2,0,0,0,0,0,0
松風,7979,2024-07-17,5130.0,5150.0,5150.0,289.0,-1.8,172.4,4.0,-2.9,73.9,41.3,74.7,73.7,228.5,63.5,0,0,0,0,0,0
タカラスタンダード,7981,2024-07-17,1774.0,1790.0,2117.0,6.6,1.5,-5.0,0.9,-2.4,53.4,40.5,59.6,56.1,122.1,60.8,0,0,0,0,0,0
コクヨ,7984,2024-07-17,2649.0,2720.0,2770.0,-1.2,-0.3,-9.8,0.1,-2.1,51.2,43.2,50.1,49.4,72.3,68.1,0,0,0,0,0,0
ニフコ,7988,2024-07-17,3935.0,3997.0,4442.0,46.6,-0.2,20.7,0.6,-3.1,55.6,40.3,57.3,58.2,126.8,57.9,0,0,0,0,0,0
立川ブラインド工業,7989,2024-07-17,1399.0,1388.0,1548.0,-1.8,1.2,-2.5,2.4,-2.3,55.0,42.6,61.9,50.8,99.3,54.8,0,0,0,1,0,0
グローブライド,7990,2024-07-17,2101.0,2263.0,2714.0,1.6,-1.5,10.0,-0.2,-4.0,50.6,39.0,48.4,49.3,110.3,56.4,0,0,0,0,0,0
オカムラ,7994,2024-07-17,2203.0,2285.0,2452.0,-4.5,0.9,-13.2,-0.5,-2.7,48.4,40.8,48.4,49.4,83.8,63.2,0,0,0,0,0,0
バルカー,7995,2024-07-17,3760.0,3770.0,5340.0,-26.9,6.9,-69.5,1.4,-2.7,47.2,42.6,57.1,49.4,123.1,66.0,0,0,0,0,0,0
伊藤忠商事,8001,2024-07-17,8166.0,8245.0,8245.0,193.3,0.8,65.1,1.7,-1.8,64.7,45.0,67.1,65.9,153.8,71.0,0,0,0,0,0,0
丸紅,8002,2024-07-17,3138.0,3158.0,3158.0,21.8,1.2,4.8,2.6,-2.7,59.9,43.4,62.4,55.6,93.2,61.3,0,0,0,0,0,0
スクロール,8005,2024-07-17,1037.0,1107.0,1107.0,3.4,-1.9,4.4,-1.2,-3.3,48.8,39.6,42.2,48.7,86.6,61.9,0,0,0,0,0,0
高島,8007,2024-07-17,1005.0,1069.0,1470.0,-14.8,-0.1,-21.8,-0.9,-2.0,35.7,40.1,33.8,35.2,65.6,59.5,0,0,1,0,0,0
ヨンドシーホールディングス,8008,2024-07-17,1942.0,1959.0,2100.0,7.7,-0.5,7.0,0.6,-2.1,56.1,41.1,57.7,55.5,105.9,54.1,0,0,0,0,0,0
三陽商会,8011,2024-07-17,2580.0,2599.0,2986.0,-11.3,4.6,-30.0,2.0,-4.2,52.2,40.7,60.5,51.4,93.1,55.1,0,0,0,0,0,0
長瀬産業,8012,2024-07-17,3337.0,3332.0,3332.0,68.8,2.3,33.6,2.5,-2.3,70.9,43.7,77.0,70.2,201.3,61.9,0,0,0,1,1,0
蝶理,8014,2024-07-17,3730.0,3760.0,3760.0,23.6,4.1,2.1,2.5,-2.4,59.4,44.2,62.7,55.8,112.8,69.0,0,0,0,0,0,0
豊田通商,8015,2024-07-17,3194.0,3341.0,3545.0,25.6,0.1,-21.8,-0.3,-3.0,51.2,43.7,52.1,53.9,148.5,70.0,0,0,0,0,0,0
オンワードホールディングス,8016,2024-07-17,561.0,665.0,680.0,-9.2,-1.2,-9.4,-3.3,-4.2,40.2,37.7,33.9,40.5,47.0,59.0,0,0,0,0,0,1
兼松,8020,2024-07-17,2687.0,2800.0,2800.0,9.7,-0.6,-13.9,0.5,-2.2,53.6,42.5,53.6,52.1,120.7,61.8,0,0,0,0,0,0
美津濃,8022,2024-07-17,7770.0,8790.0,8790.0,-83.5,-1.5,-102.0,0.9,-2.5,51.3,41.7,48.6,44.1,70.0,64.3,0,0,0,0,0,0
三井物産,8031,2024-07-17,3777.0,4004.0,4182.5,-19.0,1.9,-45.7,0.4,-2.5,50.6,45.2,50.3,47.9,62.4,70.7,0,0,0,0,0,1
日本紙パルプ商事,8032,2024-07-17,6320.0,6370.0,6370.0,56.2,5.3,27.8,2.3,-2.3,59.9,44.1,62.0,56.8,99.7,67.1,0,0,0,0,0,0
東京エレクトロン,8035,2024-07-17,33390.0,38930.0,40860.0,295.6,-28.7,-640.9,-6.8,-3.4,43.7,43.4,38.8,53.3,122.2,69.4,0,1,0,0,0,0
カメイ,8037,2024-07-17,2340.0,2450.0,2450.0,47.2,-3.3,13.7,1.4,-2.7,57.7,43.7,57.9,57.1,179.7,57.5,0,0,0,0,0,0
スターゼン,8043,2024-07-17,3085.0,3195.0,3195.0,65.6,1.0,27.5,0.5,-2.0,60.8,43.8,61.7,63.7,192.3,59.2,0,0,0,0,0,0
セイコーグループ,8050,2024-07-17,4855.0,5120.0,5120.0,90.0,-6.6,8.4,-0.8,-3.3,55.9,41.4,51.9,56.6,76.5,62.5,0,0,0,0,0,0
山善,8051,2024-07-17,1482.0,1484.0,1484.0,13.8,0.6,2.8,1.9,-2.3,60.1,43.1,63.2,58.1,128.5,70.7,0,0,0,0,0,0
椿本興業,8052,2024-07-17,2149.0,2283.0,2463.3,-10.2,-2.3,-23.9,-0.5,-2.8,46.9,43.3,45.2,46.1,113.3,60.2,0,0,0,0,0,0
住友商事,8053,2024-07-17,4106.0,4164.0,4433.0,15.4,1.4,-23.3,1.2,-2.1,55.4,43.9,57.2,53.3,92.3,65.9,0,0,0,0,0,0
ＢＩＰＲＯＧＹ,8056,2024-07-17,4546.0,4639.0,4814.0,82.6,-1.1,20.2,0.2,-3.0,58.6,41.2,62.9,64.7,98.3,71.2,0,0,0,0,0,0
内田洋行,8057,2024-07-17,7940.0,8450.0,8450.0,187.1,-17.4,84.2,-1.3,-3.1,55.9,39.9,50.9,59.7,125.7,53.3,0,0,0,0,0,0
三菱商事,8058,2024-07-17,3392.0,3412.0,3775.0,20.1,4.5,-42.6,1.5,-2.3,55.8,43.1,60.8,55.8,85.3,57.7,0,0,0,0,0,0
第一実業,8059,2024-07-17,2398.0,2550.0,2550.0,37.6,-2.7,16.8,-0.6,-2.3,54.4,41.8,51.8,55.6,102.8,64.1,0,0,0,0,0,0
キヤノンマーケティングジャパン,8060,2024-07-17,4625.0,4660.0,4660.0,42.8,2.3,1.5,1.0,-2.1,58.2,43.4,62.1,58.8,151.4,65.5,0,0,0,0,0,0
西華産業,8061,2024-07-17,4400.0,4735.0,4735.0,40.8,-4.6,-9.6,2.6,-2.2,58.0,44.7,58.4,52.7,115.8,63.3,0,0,0,0,0,0
佐藤商事,8065,2024-07-17,1724.0,1731.0,1852.0,6.5,0.5,-6.3,1.8,-2.8,56.3,44.6,61.5,54.3,161.8,57.6,0,0,0,0,0,0
東京産業,8070,2024-07-17,741.0,746.0,929.0,16.0,0.0,14.8,1.5,-2.7,65.1,40.2,69.5,69.1,154.9,58.0,0,0,0,0,0,0
ユアサ商事,8074,2024-07-17,5590.0,5900.0,6110.0,-2.2,-1.4,-40.6,-0.1,-2.2,50.2,43.6,49.1,49.3,109.8,68.4,0,0,0,0,0,0
神鋼商事,8075,2024-07-17,8780.0,8840.0,8840.0,314.7,11.1,142.8,3.9,-2.6,69.1,42.6,71.8,69.7,255.8,58.8,0,0,0,0,0,0
阪和興業,8078,2024-07-17,6020.0,6660.0,6770.0,-51.6,0.6,-69.5,0.1,-3.0,48.1,43.0,46.7,45.2,90.4,65.5,0,0,0,0,0,0
正栄食品工業,8079,2024-07-17,4970.0,4945.0,5300.0,78.4,4.9,54.3,2.8,-2.4,70.1,40.8,78.5,69.7,210.9,50.4,0,0,0,1,0,0
カナデン,8081,2024-07-17,1748.0,1750.0,1750.0,23.8,1.2,15.2,3.3,-2.5,64.5,41.8,69.4,60.9,241.7,55.1,0,0,0,0,0,0
ＲＹＯＤＥＮ,8084,2024-07-17,2862.0,2899.0,2899.0,61.3,0.3,22.6,0.8,-2.0,62.6,43.8,66.4,66.7,121.2,65.1,0,0,0,0,0,0
ニプロ,8086,2024-07-17,1308.0,1301.5,1302.5,14.6,0.7,3.9,1.7,-2.2,60.7,40.3,66.8,61.2,198.8,64.0,0,0,0,1,1,0
岩谷産業,8088,2024-07-17,10265.0,10550.0,10550.0,255.5,4.9,76.1,0.9,-2.0,63.4,41.9,64.4,65.6,140.2,58.7,0,0,0,0,0,0
ニチモウ,8091,2024-07-17,2218.0,2294.0,2435.0,27.6,-1.0,3.3,0.4,-1.9,56.8,43.4,58.5,60.9,133.8,55.8,0,0,0,0,0,0
極東貿易,8093,2024-07-17,1811.0,1825.0,2262.0,6.5,0.9,-8.4,1.0,-3.1,51.4,39.7,59.5,54.6,264.5,57.9,0,0,0,0,0,0
アステナホールディングス,8095,2024-07-17,571.0,576.0,576.0,13.4,0.5,8.1,4.1,-2.8,70.9,41.7,76.1,67.7,329.2,51.1,0,0,0,0,0,0
三愛オブリ,8097,2024-07-17,2163.0,2172.0,2244.0,10.5,1.1,-10.7,1.4,-3.0,57.4,43.5,60.5,55.5,133.1,68.2,0,0,0,0,0,0
稲畑産業,8098,2024-07-17,3560.0,3710.0,3710.0,55.5,-2.5,29.6,0.0,-2.1,57.1,44.9,55.8,58.3,109.6,58.1,0,0,0,0,0,0
ＧＳＩクレオス,8101,2024-07-17,2287.0,2305.0,2487.0,15.0,0.4,-3.1,0.8,-2.8,55.6,42.5,60.6,57.4,221.6,60.3,0,0,0,0,0,0
明和産業,8103,2024-07-17,731.0,745.0,745.0,3.4,-0.3,1.7,0.3,-2.9,54.1,38.4,53.3,53.0,92.6,48.2,0,0,0,0,0,0
ゴールドウイン,8111,2024-07-17,9360.0,9517.0,13735.0,121.0,10.1,111.3,2.7,-3.6,57.1,39.4,61.8,58.0,152.9,54.8,0,0,0,0,0,0
ユニ・チャーム,8113,2024-07-17,5139.0,5354.0,5958.0,41.7,-4.0,46.8,-1.4,-2.3,50.8,41.5,45.9,55.0,143.2,66.7,0,0,0,0,0,0
デサント,8114,2024-07-17,3800.0,3980.0,4540.0,63.3,11.3,64.3,2.9,-4.4,61.6,39.2,66.6,61.9,152.4,52.0,0,0,0,0,0,0
ワキタ,8125,2024-07-17,1739.0,1784.0,1784.0,20.9,-0.8,11.9,1.0,-2.2,58.8,43.3,59.7,57.6,76.3,65.8,0,0,0,0,0,0
東邦ホールディングス,8129,2024-07-17,4335.0,4544.0,4544.0,136.7,-0.4,44.2,-0.4,-2.6,59.2,40.7,57.7,62.5,144.2,63.1,0,0,0,0,0,0
サンゲツ,8130,2024-07-17,2981.0,3075.0,3655.0,-25.5,1.2,-36.2,0.8,-2.1,46.2,42.7,50.0,43.7,84.7,62.0,0,0,0,0,0,0
シナネンホールディングス,8132,2024-07-17,4770.0,5050.0,5260.0,-12.6,-4.6,-27.4,1.1,-2.3,50.7,44.2,50.8,46.9,87.6,64.5,0,0,0,0,0,0
伊藤忠エネクス,8133,2024-07-17,1568.0,1567.0,1676.0,-1.9,1.3,-3.0,2.5,-1.8,56.6,43.9,63.7,51.1,129.6,65.3,0,0,0,1,0,0
サンリオ,8136,2024-07-17,3239.0,3261.0,3261.0,128.7,2.2,45.2,2.8,-4.0,66.8,40.4,70.9,72.9,371.0,62.6,0,0,0,0,0,0
サンワテクノス,8137,2024-07-17,2313.0,2340.0,2542.0,7.1,0.3,0.9,0.9,-3.0,54.1,42.6,57.5,53.2,170.3,61.3,0,0,0,0,0,0
新光商事,8141,2024-07-17,938.0,976.0,1353.0,-5.4,0.2,-1.8,-0.4,-2.5,42.6,40.4,43.9,45.3,135.0,52.9,0,0,0,0,0,0
トーホー,8142,2024-07-17,3710.0,3975.0,3980.0,115.4,-5.9,62.1,-1.1,-3.4,56.6,39.5,53.7,59.9,200.5,48.0,0,0,0,0,0,0
三信電気,8150,2024-07-17,2184.0,2225.0,2669.0,11.0,-1.0,6.3,0.1,-3.1,52.1,38.6,53.1,53.2,152.1,50.2,0,0,0,0,0,0
東陽テクニカ,8151,2024-07-17,1655.0,1761.0,1761.0,22.2,-2.2,9.5,-0.4,-2.5,54.5,43.5,51.5,56.3,117.3,60.5,0,0,0,0,0,0
モスフードサービス,8153,2024-07-17,3520.0,3675.0,3675.0,12.7,-3.8,1.9,-0.7,-1.5,49.1,43.3,43.2,49.8,141.1,64.0,0,0,0,0,0,0
加賀電子,8154,2024-07-17,5750.0,5930.0,7120.0,-10.8,1.5,-20.6,0.2,-3.0,48.2,43.7,50.5,49.2,58.0,67.4,0,0,0,0,0,1
三益半導体工業,8155,2024-07-17,3695.0,3720.0,3805.0,16.3,-1.1,5.4,0.1,-3.5,62.4,41.5,61.0,61.2,113.5,60.5,0,0,0,0,0,0
都築電気,8157,2024-07-17,2599.0,2559.0,2559.0,49.4,2.3,27.4,4.3,-3.2,67.2,40.9,72.9,64.4,166.5,61.2,0,0,0,1,1,0
ソーダニッカ,8158,2024-07-17,1220.0,1218.0,1300.0,21.0,1.6,6.5,3.2,-2.8,62.7,41.6,70.7,62.6,167.7,58.1,0,0,0,1,0,0
立花エレテック,8159,2024-07-17,3215.0,3305.0,3450.0,43.1,-1.0,8.4,1.1,-2.3,56.9,43.6,58.7,57.2,111.3,51.3,0,0,0,0,0,0
木曽路,8160,2024-07-17,2618.0,2630.0,2761.0,21.5,-0.0,12.4,0.6,-2.0,59.7,41.5,64.3,62.9,198.1,48.6,0,0,0,0,0,0
ＳＲＳホールディングス,8163,2024-07-17,1273.0,1378.0,1378.0,25.1,-2.7,11.0,-2.7,-1.8,51.9,41.4,44.4,59.1,91.3,44.2,0,1,0,0,0,0
リテールパートナーズ,8167,2024-07-17,1664.0,1784.0,1909.0,14.3,-1.8,-3.5,-2.6,-3.9,46.3,36.8,42.5,52.3,126.1,52.2,0,0,0,0,0,0
上新電機,8173,2024-07-17,2716.0,2735.0,2735.0,26.0,1.5,12.9,1.8,-2.5,63.8,41.1,68.8,61.5,133.9,54.7,0,0,0,0,0,0
日本瓦斯,8174,2024-07-17,2424.5,2461.0,2719.5,-4.5,1.1,-14.4,1.3,-2.9,51.2,43.2,54.1,49.5,182.8,66.7,0,0,0,0,0,0
ロイヤルホールディングス,8179,2024-07-17,2491.0,2661.0,2968.0,-24.1,-0.3,-3.7,-0.1,-2.9,45.7,40.2,43.9,42.4,161.9,57.6,0,0,0,0,0,0
いなげや,8182,2024-07-17,1220.0,1264.0,2000.0,-9.5,0.6,0.9,0.4,-2.6,47.0,38.5,49.2,45.4,53.9,53.6,0,0,0,0,0,0
チヨダ,8185,2024-07-17,946.0,1015.0,1054.0,20.5,-0.4,8.8,-2.6,-2.4,52.9,39.0,49.0,64.7,151.4,47.3,0,1,0,0,0,0
ライフコーポレーション,8194,2024-07-17,3570.0,4160.0,4230.0,-63.5,-7.0,-61.6,-3.7,-3.5,34.7,37.6,26.8,35.1,55.6,53.2,0,1,1,0,0,0
リンガーハット,8200,2024-07-17,2225.0,2377.0,2567.0,-24.0,-1.7,-8.6,-0.5,-2.0,39.3,41.3,34.9,36.2,69.2,44.8,0,0,1,0,0,0
ＭｒＭａｘＨＤ,8203,2024-07-17,697.0,702.0,702.0,5.1,0.4,4.2,2.0,-2.4,65.1,40.3,70.5,61.0,136.1,61.7,0,0,0,0,0,0
ＡＯＫＩホールディングス,8214,2024-07-17,1371.0,1374.0,1374.0,24.0,-0.1,9.6,1.9,-3.3,62.7,41.1,65.7,61.7,139.5,56.6,0,0,0,0,0,0
オークワ,8217,2024-07-17,897.0,969.0,1051.0,-7.7,-0.6,-7.4,-1.2,-2.6,42.7,39.9,38.4,41.5,52.1,49.3,0,0,0,0,0,0
コメリ,8218,2024-07-17,3575.0,3730.0,3910.0,-24.2,3.8,-30.9,0.9,-2.3,50.6,42.4,52.5,47.3,108.9,62.4,0,0,0,0,0,0
青山商事,8219,2024-07-17,1521.0,1568.0,1935.0,-2.5,1.0,-12.5,0.6,-4.5,49.4,35.5,53.3,50.5,97.3,47.0,0,0,0,0,0,0
しまむら,8227,2024-07-17,7144.0,7672.0,9235.0,-79.8,-0.6,-73.9,-0.5,-2.7,43.2,41.9,43.3,41.8,95.3,61.6,0,0,0,0,0,0
高島屋,8233,2024-07-17,2967.0,3077.0,3077.0,109.7,-0.4,48.4,0.6,-3.0,63.9,41.9,63.3,67.4,111.8,64.6,0,0,0,0,0,0
松屋,8237,2024-07-17,1266.0,1339.0,1339.0,41.0,2.6,28.8,6.8,-4.2,72.5,40.2,78.4,69.8,259.6,55.6,0,0,0,0,0,0
エイチ・ツー・オー　リテイリング,8242,2024-07-17,2663.0,2726.0,2726.0,92.8,0.8,52.3,2.0,-3.7,67.8,41.0,68.6,68.7,156.2,59.0,0,0,0,0,0,0
丸井グループ,8252,2024-07-17,2403.5,2425.0,2628.0,12.7,3.3,4.8,1.5,-3.1,58.4,40.9,67.7,60.0,148.3,57.9,0,0,0,0,0,0
クレディセゾン,8253,2024-07-17,3428.0,3512.0,3512.0,33.5,0.7,2.9,1.1,-3.3,57.9,41.7,59.9,56.7,108.1,66.4,0,0,0,0,0,0
アクシアル　リテイリング,8255,2024-07-17,1022.0,1060.0,1095.0,2.5,-0.1,-2.7,0.2,-2.4,51.2,40.1,52.0,51.5,153.0,61.4,0,0,0,0,0,0
イオン,8267,2024-07-17,3260.0,3558.0,3697.0,-2.8,-5.5,-18.3,-3.1,-2.1,41.2,41.9,35.4,46.5,66.9,56.5,0,1,1,0,0,0
イズミ,8273,2024-07-17,3437.0,3448.0,4066.0,4.7,7.7,-0.9,2.5,-2.7,56.2,39.2,64.2,54.9,87.4,55.0,0,0,0,0,0,0
平和堂,8276,2024-07-17,2409.0,2560.0,2678.0,17.3,0.8,9.8,0.9,-2.0,56.8,40.7,59.3,56.7,144.6,54.3,0,0,0,0,0,0
フジ,8278,2024-07-17,1941.0,2050.0,2050.0,-1.8,-2.1,-0.3,-0.8,-2.2,47.0,41.8,43.9,47.1,77.4,47.5,0,0,0,0,0,0
ヤオコー,8279,2024-07-17,9232.0,9900.0,9900.0,59.4,-13.6,6.8,-0.7,-1.8,50.7,41.8,47.3,50.8,64.5,65.4,0,0,0,0,0,1
ゼビオホールディングス,8281,2024-07-17,1191.0,1233.0,1291.0,13.5,-0.6,14.9,2.0,-2.7,60.9,38.4,61.5,56.7,130.4,54.6,0,0,0,0,0,0
ケーズホールディングス,8282,2024-07-17,1600.0,1599.5,1599.5,31.0,1.6,12.6,2.4,-2.5,67.3,39.6,73.9,68.1,219.3,50.6,0,0,0,1,1,0
ＰＡＬＴＡＣ,8283,2024-07-17,4276.0,4499.0,5330.0,-1.0,-2.9,3.2,-0.4,-2.9,47.8,40.1,46.1,48.2,162.1,66.4,0,0,0,0,0,0
あおぞら銀行,8304,2024-07-17,2518.0,2699.0,3301.0,21.6,-3.7,28.1,-0.8,-2.2,50.2,41.9,47.6,52.1,139.9,63.3,0,0,0,0,0,0
三菱ＵＦＪフィナンシャル・グループ,8306,2024-07-17,1770.0,1849.5,1849.5,46.2,-0.3,9.5,0.2,-2.1,59.6,44.1,59.4,62.8,109.6,66.5,0,0,0,0,0,0
りそなホールディングス,8308,2024-07-17,1061.5,1107.0,1107.0,13.9,-0.4,0.0,0.0,-2.5,55.6,41.4,54.8,56.7,80.3,63.3,0,0,0,0,0,0
三井住友トラスト・ホールディングス,8309,2024-07-17,3878.0,3855.0,3855.0,63.1,2.2,25.3,2.4,-2.3,62.2,43.5,64.0,60.8,160.5,61.4,0,0,0,1,1,0
三井住友フィナンシャルグループ,8316,2024-07-17,10905.0,11350.0,11350.0,289.8,-7.1,94.1,-0.2,-2.0,62.2,43.7,59.3,67.1,116.4,61.6,0,0,0,0,0,0
千葉銀行,8331,2024-07-17,1400.5,1527.5,1527.5,3.3,-0.9,-4.7,0.7,-2.5,53.4,43.5,52.2,50.3,103.6,65.2,0,0,0,0,0,0
群馬銀行,8334,2024-07-17,1024.0,1093.0,1114.5,5.5,-0.1,-5.5,0.6,-2.5,54.9,43.9,54.4,53.1,149.7,72.7,0,0,0,0,0,0
武蔵野銀行,8336,2024-07-17,3210.0,3415.0,3415.0,19.9,-3.4,-1.6,-0.4,-2.8,52.2,42.5,49.0,51.9,73.2,62.8,0,0,0,0,0,0
千葉興業銀行,8337,2024-07-17,1054.0,1113.0,1149.0,7.1,0.8,-7.2,1.5,-3.0,54.6,43.3,58.3,54.7,138.4,64.6,0,0,0,0,0,0
筑波銀行,8338,2024-07-17,309.0,338.0,350.0,-0.2,-0.3,-1.5,0.2,-3.1,50.4,42.7,48.8,48.3,70.2,62.0,0,0,0,0,0,0
七十七銀行,8341,2024-07-17,4500.0,4785.0,4830.0,8.2,1.8,-36.9,1.2,-2.9,54.0,41.4,55.6,51.7,134.4,59.4,0,0,0,0,0,0
秋田銀行,8343,2024-07-17,2492.0,2727.0,2727.0,17.6,-5.6,15.9,-0.9,-2.6,52.7,42.1,44.7,50.6,120.8,63.0,0,0,0,0,0,0
山形銀行,8344,2024-07-17,1160.0,1228.0,1330.0,5.3,-1.6,0.0,-0.2,-3.4,50.0,38.9,48.3,49.6,84.9,64.0,0,0,0,0,0,0
岩手銀行,8345,2024-07-17,2703.0,2940.0,2940.0,9.1,-4.7,7.4,-1.1,-3.0,48.9,39.0,42.2,48.3,83.2,57.6,0,0,0,0,0,0
東邦銀行,8346,2024-07-17,323.0,340.0,381.0,-2.3,0.0,-4.5,0.3,-2.6,47.0,41.5,47.9,45.5,146.0,61.3,0,0,0,0,0,0
ふくおかフィナンシャルグループ,8354,2024-07-17,4340.0,4638.0,4674.0,12.8,0.7,-16.8,1.2,-3.0,53.9,41.7,55.2,51.9,99.1,63.7,0,0,0,0,0,0
スルガ銀行,8358,2024-07-17,1100.0,1150.0,1150.0,11.3,0.6,0.4,2.2,-3.0,59.3,40.6,61.5,56.9,118.0,61.4,0,0,0,0,0,0
八十二銀行,8359,2024-07-17,1079.5,1076.0,1107.5,5.1,0.6,-6.0,2.6,-2.6,59.5,43.0,65.7,55.5,111.4,69.8,0,0,0,1,0,0
山梨中央銀行,8360,2024-07-17,2014.0,2127.0,2127.0,12.6,-1.9,4.1,1.4,-3.0,55.0,41.6,55.4,52.0,154.1,54.1,0,0,0,0,0,0
大垣共立銀行,8361,2024-07-17,2258.0,2331.0,2358.0,6.9,0.3,-6.8,1.3,-2.6,54.9,39.9,58.1,52.7,146.9,55.1,0,0,0,0,0,0
福井銀行,8362,2024-07-17,2141.0,2348.0,2348.0,32.8,-3.5,10.7,0.3,-3.0,55.5,40.8,53.7,55.5,177.3,58.8,0,0,0,0,0,0
清水銀行,8364,2024-07-17,1617.0,1704.0,1719.0,-1.0,-1.3,1.4,0.1,-2.4,49.9,42.2,48.0,47.6,97.9,63.1,0,0,0,0,0,0
滋賀銀行,8366,2024-07-17,4270.0,4660.0,4660.0,-26.3,2.3,-24.2,2.8,-2.7,54.0,41.9,57.2,47.6,89.3,58.2,0,0,0,0,0,0
南都銀行,8367,2024-07-17,3510.0,3655.0,3655.0,47.1,-3.0,14.6,-0.6,-2.3,56.5,42.1,52.5,58.1,158.6,58.7,0,0,0,0,0,0
百五銀行,8368,2024-07-17,677.0,716.0,725.0,2.5,-0.5,-2.6,0.6,-2.2,53.1,43.2,52.6,50.9,106.8,64.1,0,0,0,0,0,0
紀陽銀行,8370,2024-07-17,1918.0,1975.0,2048.0,15.1,0.1,-0.1,0.1,-2.5,53.8,42.7,54.1,54.6,121.1,62.5,0,0,0,0,0,0
ほくほくフィナンシャルグループ,8377,2024-07-17,2016.5,2317.5,2323.0,-9.6,-1.6,-19.1,-0.8,-2.8,48.3,41.1,44.4,46.4,98.7,63.3,0,0,0,0,0,0
山陰合同銀行,8381,2024-07-17,1411.0,1485.0,1505.0,10.0,0.3,-0.7,-0.1,-2.6,54.8,43.8,53.0,54.8,59.1,66.0,0,0,0,0,0,1
百十四銀行,8386,2024-07-17,3230.0,3525.0,3550.0,10.4,-4.3,-4.4,-0.5,-2.4,51.3,39.8,46.7,49.2,98.4,57.9,0,0,0,0,0,0
四国銀行,8387,2024-07-17,1180.0,1228.0,1267.0,11.9,-0.8,-0.6,0.5,-2.4,54.3,42.2,54.7,55.2,184.7,63.8,0,0,0,0,0,0
